user_id,customer_age,time_on_site,pages_visited,purchase_amount,customer_satisfaction,is_premium,session_date,device_type,traffic_source,country,browser
1113,39,19.7,5,80.79,8.1,False,2023-02-16 08:00:00,Mobile,Direct,France,Chrome
1114,38,8.2,4,49.66,3.9,True,2023-02-16 09:00:00,Mobile,Paid,France,Firefox
1115,44,5.8,4,120.61,8.9,True,2023-02-16 10:00:00,Mobile,Direct,Germany,Safari
1116,26,18.6,7,84.91,7.9,True,2023-02-16 11:00:00,Mobile,Organic,Germany,Chrome
1117,46,6.7,2,31.71,7.6,False,2023-02-16 12:00:00,Desktop,Social,Australia,Firefox
1118,21,15.7,5,111.04,7.1,False,2023-02-16 13:00:00,Mobile,Social,Canada,Safari
1119,26,20.0,5,111.94,3.0,True,2023-02-16 14:00:00,Mobile,Paid,USA,Chrome
1120,27,12.7,3,64.39,4.1,False,2023-02-16 15:00:00,Desktop,Social,UK,Safari
1121,19,8.0,4,53.5,6.0,False,2023-02-16 16:00:00,Desktop,Organic,UK,Firefox
1122,50,1.9,6,54.13,4.5,False,2023-02-16 17:00:00,Mobile,Organic,Australia,Chrome
1123,20,17.4,4,79.15,5.3,False,2023-02-16 18:00:00,Tablet,Organic,Germany,Firefox
1124,25,6.8,3,79.94,6.7,True,2023-02-16 19:00:00,Tablet,Organic,Canada,Chrome
1125,54,5.9,7,87.93,5.6,True,2023-02-16 20:00:00,Desktop,Organic,USA,Chrome
1126,26,8.6,4,66.1,3.8,True,2023-02-16 21:00:00,Mobile,Paid,France,Chrome
1127,32,22.0,7,106.18,7.4,True,2023-02-16 22:00:00,Desktop,Organic,Germany,Firefox
1128,20,28.4,8,155.74,7.3,False,2023-02-16 23:00:00,Mobile,Organic,France,Safari
1129,47,4.0,3,43.37,5.1,True,2023-02-17 00:00:00,Mobile,Organic,USA,Chrome
1130,48,10.5,5,53.67,6.6,True,2023-02-17 01:00:00,Tablet,Direct,Germany,Chrome
1131,46,4.9,1,101.28,6.2,False,2023-02-17 02:00:00,Tablet,Organic,Canada,Chrome
1132,43,9.0,4,67.4,7.7,False,2023-02-17 03:00:00,Desktop,Social,UK,Safari
1133,36,21.7,7,196.6,7.2,False,2023-02-17 04:00:00,Tablet,Organic,UK,Chrome
1134,27,13.0,4,71.49,7.7,False,2023-02-17 05:00:00,Mobile,Organic,UK,Safari
1135,23,15.2,6,94.29,3.1,True,2023-02-17 06:00:00,Desktop,Paid,France,Chrome
1136,54,2.5,2,32.74,6.0,False,2023-02-17 07:00:00,Desktop,Paid,USA,Chrome
1137,46,15.3,5,96.7,5.4,False,2023-02-17 08:00:00,Mobile,Paid,Australia,Chrome
1138,25,1.0,4,48.56,4.2,False,2023-02-17 09:00:00,Desktop,Social,Australia,Chrome
1139,36,10.6,6,79.95,7.5,False,2023-02-17 10:00:00,Desktop,Paid,Australia,Chrome
1140,30,14.1,6,98.79,7.3,False,2023-02-17 11:00:00,Mobile,Organic,Australia,Safari
1141,18,14.8,7,92.16,2.9,True,2023-02-17 12:00:00,Desktop,Direct,UK,Chrome
1142,38,16.5,5,99.41,7.1,False,2023-02-17 13:00:00,Desktop,Organic,Canada,Chrome
1143,29,20.9,8,101.24,6.9,True,2023-02-17 14:00:00,Mobile,Social,USA,Firefox
1144,21,10.2,3,74.0,4.7,False,2023-02-17 15:00:00,Desktop,Social,Australia,Chrome
1145,18,28.6,7,101.53,4.8,True,2023-02-17 16:00:00,Mobile,Organic,France,Firefox
1146,18,11.0,3,46.99,3.1,False,2023-02-17 17:00:00,Desktop,Paid,USA,Firefox
1147,29,21.1,7,93.41,5.4,True,2023-02-17 18:00:00,Mobile,Paid,Australia,Edge
1148,34,14.1,5,68.42,5.4,True,2023-02-17 19:00:00,Desktop,Social,USA,Chrome
1149,22,14.4,4,65.18,6.8,False,2023-02-17 20:00:00,Mobile,Direct,France,Chrome
1150,45,8.0,3,81.38,6.2,False,2023-02-17 21:00:00,Mobile,Paid,USA,Chrome
1151,34,13.1,4,75.51,4.2,True,2023-02-17 22:00:00,Mobile,Direct,France,Chrome
1152,44,11.4,4,67.19,6.0,False,2023-02-17 23:00:00,Mobile,Organic,Australia,Chrome
1153,32,9.2,3,77.8,5.4,True,2023-02-18 00:00:00,Desktop,Organic,Australia,Chrome
1154,23,15.4,4,93.55,4.5,True,2023-02-18 01:00:00,Desktop,Paid,USA,Chrome
1155,37,8.6,4,61.61,3.2,True,2023-02-18 02:00:00,Mobile,Direct,USA,Edge
1156,18,12.0,4,114.03,7.1,True,2023-02-18 03:00:00,Mobile,Paid,USA,Safari
1157,43,6.5,3,56.81,6.2,True,2023-02-18 04:00:00,Mobile,Social,France,Chrome
1158,21,11.5,5,99.99,6.8,True,2023-02-18 05:00:00,Desktop,Paid,UK,Edge
1159,49,6.8,3,48.88,4.4,False,2023-02-18 06:00:00,Mobile,Direct,Canada,Firefox
1160,30,16.7,7,109.02,6.3,True,2023-02-18 07:00:00,Desktop,Direct,Canada,Chrome
1161,51,8.8,4,95.49,3.9,False,2023-02-18 08:00:00,Mobile,Social,Canada,Safari
1162,18,27.9,6,138.41,4.9,True,2023-02-18 09:00:00,Mobile,Social,Canada,Edge
1163,25,5.0,2,71.39,5.8,True,2023-02-18 10:00:00,Desktop,Paid,Canada,Firefox
1164,41,13.6,8,88.68,6.3,False,2023-02-18 11:00:00,Mobile,Direct,UK,Firefox
1165,53,7.8,2,38.84,2.9,False,2023-02-18 12:00:00,Desktop,Social,Canada,Chrome
1166,60,9.6,5,58.1,4.0,False,2023-02-18 13:00:00,Mobile,Paid,France,Chrome
1167,36,16.4,8,96.14,5.4,True,2023-02-18 14:00:00,Mobile,Direct,USA,Firefox
1168,63,3.9,5,57.37,7.0,True,2023-02-18 15:00:00,Desktop,Social,Australia,Chrome
1169,31,15.2,8,113.46,4.9,False,2023-02-18 16:00:00,Desktop,Social,Canada,Chrome
1170,51,4.3,2,55.59,5.8,False,2023-02-18 17:00:00,Mobile,Social,UK,Firefox
1171,21,20.3,8,90.56,6.3,False,2023-02-18 18:00:00,Mobile,Paid,Canada,Safari
1172,41,1.7,4,86.01,5.5,True,2023-02-18 19:00:00,Desktop,Paid,Australia,Safari
1173,18,22.0,6,113.34,6.5,True,2023-02-18 20:00:00,Desktop,Organic,France,Chrome
1174,18,17.9,6,85.54,3.8,False,2023-02-18 21:00:00,Desktop,Direct,France,Chrome
1175,42,8.5,4,59.74,4.6,False,2023-02-18 22:00:00,Mobile,Social,UK,Chrome
1176,18,16.9,6,147.07,8.6,False,2023-02-18 23:00:00,Desktop,Direct,Australia,Firefox
1177,41,10.3,5,56.88,7.8,True,2023-02-19 00:00:00,Mobile,Paid,France,Chrome
1178,49,15.4,7,150.43,7.8,True,2023-02-19 01:00:00,Mobile,Direct,USA,Safari
1179,27,31.4,9,134.86,8.0,True,2023-02-19 02:00:00,Mobile,Paid,Canada,Firefox
1180,20,23.5,9,122.39,3.5,True,2023-02-19 03:00:00,Tablet,Paid,Australia,Chrome
1181,28,12.3,6,97.22,4.5,True,2023-02-19 04:00:00,Desktop,Direct,Germany,Firefox
1182,21,20.5,6,78.54,5.3,True,2023-02-19 05:00:00,Mobile,Social,Germany,Chrome
1183,33,16.8,6,102.74,9.7,False,2023-02-19 06:00:00,Mobile,Direct,Canada,Chrome
1184,37,7.9,4,92.01,5.5,True,2023-02-19 07:00:00,Mobile,Social,USA,Chrome
1185,30,8.1,2,50.68,6.6,False,2023-02-19 08:00:00,Mobile,Organic,Australia,Chrome
1186,60,5.1,3,56.03,6.1,False,2023-02-19 09:00:00,Desktop,Paid,France,Safari
1187,24,20.3,8,199.1,7.5,True,2023-02-19 10:00:00,Tablet,Direct,UK,Chrome
1188,56,1.0,3,75.41,5.7,True,2023-02-19 11:00:00,Desktop,Paid,UK,Firefox
1189,19,14.1,3,61.27,3.8,True,2023-02-19 12:00:00,Tablet,Social,Germany,Chrome
1190,36,15.5,7,86.98,1.8,False,2023-02-19 13:00:00,Desktop,Organic,France,Chrome
1191,53,7.9,7,78.61,7.7,True,2023-02-19 14:00:00,Desktop,Paid,USA,Firefox
1192,52,15.0,8,134.96,5.4,False,2023-02-19 15:00:00,Tablet,Direct,Germany,Safari
1193,29,7.8,3,47.48,2.7,False,2023-02-19 16:00:00,Mobile,Direct,Australia,Safari
1194,43,22.3,8,136.53,7.0,True,2023-02-19 17:00:00,Mobile,Paid,Canada,Firefox
1195,41,3.4,1,65.22,6.3,False,2023-02-19 18:00:00,Desktop,Organic,USA,Chrome
1196,27,5.3,3,57.94,6.7,True,2023-02-19 19:00:00,Desktop,Organic,USA,Chrome
1197,44,9.9,7,121.21,7.9,True,2023-02-19 20:00:00,Desktop,Organic,USA,Chrome
1198,63,1.0,3,33.29,4.0,False,2023-02-19 21:00:00,Mobile,Direct,Australia,Safari
1199,42,10.7,7,127.2,5.0,True,2023-02-19 22:00:00,Desktop,Paid,Canada,Chrome
1200,43,10.1,6,55.76,5.1,False,2023-02-19 23:00:00,Desktop,Organic,USA,Chrome
1201,45,9.0,4,55.9,6.8,False,2023-02-20 00:00:00,Desktop,Social,Australia,Chrome
1202,18,13.9,4,57.33,2.4,True,2023-02-20 01:00:00,Tablet,Social,France,Chrome
1203,42,13.1,6,75.37,5.9,False,2023-02-20 02:00:00,Mobile,Paid,USA,Firefox
1204,20,16.0,8,123.59,7.6,False,2023-02-20 03:00:00,Desktop,Direct,France,Chrome
1205,26,21.2,6,115.11,7.5,False,2023-02-20 04:00:00,Tablet,Paid,UK,Safari
1206,67,2.4,3,59.14,6.7,False,2023-02-20 05:00:00,Desktop,Organic,USA,Chrome
1207,31,9.3,5,63.81,7.2,True,2023-02-20 06:00:00,Desktop,Direct,USA,Safari
1208,24,7.9,4,68.86,1.6,False,2023-02-20 07:00:00,Desktop,Organic,Germany,Chrome
1209,52,7.0,3,101.49,8.4,True,2023-02-20 08:00:00,Mobile,Direct,Australia,Chrome
1210,21,10.9,6,69.23,6.2,True,2023-02-20 09:00:00,Desktop,Social,Australia,Chrome
1211,28,8.3,4,56.95,7.6,False,2023-02-20 10:00:00,Desktop,Direct,France,Chrome
1212,54,10.0,7,72.86,4.0,False,2023-02-20 11:00:00,Tablet,Organic,Australia,Edge
1213,36,3.9,5,72.32,3.1,True,2023-02-20 12:00:00,Mobile,Paid,UK,Safari
1214,18,25.2,8,137.91,9.1,True,2023-02-20 13:00:00,Mobile,Direct,USA,Chrome
1215,43,11.4,5,104.47,4.7,True,2023-02-20 14:00:00,Mobile,Direct,USA,Chrome
1216,29,14.6,6,88.59,5.4,False,2023-02-20 15:00:00,Mobile,Direct,UK,Chrome
1217,58,1.0,4,46.03,6.3,False,2023-02-20 16:00:00,Desktop,Organic,France,Firefox
1218,26,19.5,6,93.25,7.1,True,2023-02-20 17:00:00,Mobile,Social,USA,Chrome
1219,51,8.3,3,80.06,7.4,False,2023-02-20 18:00:00,Desktop,Paid,Canada,Chrome
1220,62,1.6,3,27.08,5.6,False,2023-02-20 19:00:00,Desktop,Paid,France,Chrome
1221,22,17.8,7,101.13,4.4,False,2023-02-20 20:00:00,Tablet,Paid,Australia,Safari
1222,32,5.5,6,69.15,6.8,False,2023-02-20 21:00:00,Desktop,Social,USA,Chrome
1223,41,3.1,2,69.7,6.8,False,2023-02-20 22:00:00,Desktop,Paid,UK,Firefox
1224,22,11.3,7,68.5,3.0,True,2023-02-20 23:00:00,Desktop,Organic,USA,Safari
1225,39,13.5,6,113.88,8.3,False,2023-02-21 00:00:00,Mobile,Direct,USA,Chrome
1226,32,14.0,7,110.29,2.4,False,2023-02-21 01:00:00,Tablet,Direct,Canada,Chrome
1227,31,19.3,6,173.93,8.3,True,2023-02-21 02:00:00,Desktop,Paid,UK,Chrome
1228,36,8.2,4,127.87,5.3,True,2023-02-21 03:00:00,Desktop,Direct,Australia,Firefox
1229,36,15.6,12,158.87,7.6,False,2023-02-21 04:00:00,Mobile,Direct,Canada,Chrome
1230,37,11.7,5,53.99,6.3,False,2023-02-21 05:00:00,Mobile,Organic,UK,Chrome
1231,26,11.0,6,63.64,5.6,False,2023-02-21 06:00:00,Desktop,Social,Canada,Chrome
1232,27,17.4,8,138.86,7.1,True,2023-02-21 07:00:00,Desktop,Direct,France,Firefox
1233,33,13.2,6,86.72,5.7,True,2023-02-21 08:00:00,Mobile,Social,Canada,Firefox
1234,34,10.1,4,128.41,7.4,True,2023-02-21 09:00:00,Desktop,Organic,USA,Chrome
1235,28,15.2,9,108.24,9.4,True,2023-02-21 10:00:00,Mobile,Social,Canada,Firefox
1236,40,10.9,7,106.91,4.1,False,2023-02-21 11:00:00,Desktop,Social,Germany,Chrome
1237,18,17.3,4,103.73,1.3,False,2023-02-21 12:00:00,Mobile,Social,UK,Chrome
1238,24,14.2,6,94.7,5.3,False,2023-02-21 13:00:00,Mobile,Organic,Germany,Chrome
1239,31,7.7,2,90.5,5.2,False,2023-02-21 14:00:00,Mobile,Organic,UK,Firefox
1240,22,17.2,6,118.7,5.6,False,2023-02-21 15:00:00,Mobile,Direct,Australia,Firefox
1241,59,1.7,2,26.67,3.9,False,2023-02-21 16:00:00,Desktop,Paid,Australia,Chrome
1242,35,7.8,3,157.03,7.9,True,2023-02-21 17:00:00,Desktop,Direct,France,Chrome
1243,38,11.0,6,63.71,3.6,False,2023-02-21 18:00:00,Mobile,Paid,Australia,Chrome
1244,28,18.8,5,83.63,6.5,False,2023-02-21 19:00:00,Mobile,Direct,USA,Chrome
1245,35,14.0,11,135.63,7.3,True,2023-02-21 20:00:00,Mobile,Organic,Germany,Chrome
1246,18,15.4,6,103.67,6.5,True,2023-02-21 21:00:00,Desktop,Direct,Canada,Chrome
1247,32,10.9,4,97.85,6.7,False,2023-02-21 22:00:00,Mobile,Direct,France,Chrome
1248,21,20.4,8,107.58,7.5,False,2023-02-21 23:00:00,Desktop,Paid,USA,Chrome
1249,31,2.3,3,66.41,5.7,False,2023-02-22 00:00:00,Desktop,Paid,UK,Chrome
1250,18,22.1,9,109.41,5.6,True,2023-02-22 01:00:00,Desktop,Direct,UK,Chrome
1251,18,8.7,4,73.79,6.5,True,2023-02-22 02:00:00,Tablet,Social,Germany,Firefox
1252,57,1.0,4,104.19,6.9,False,2023-02-22 03:00:00,Mobile,Social,Australia,Chrome
1253,47,6.7,5,50.73,6.8,False,2023-02-22 04:00:00,Desktop,Paid,Australia,Firefox
1254,55,17.9,9,148.72,3.9,True,2023-02-22 05:00:00,Mobile,Direct,Canada,Chrome
1255,56,15.1,5,83.38,5.6,False,2023-02-22 06:00:00,Desktop,Social,USA,Chrome
1256,45,13.5,7,80.37,4.2,True,2023-02-22 07:00:00,Desktop,Paid,Australia,Chrome
1257,28,16.8,4,71.27,6.6,True,2023-02-22 08:00:00,Desktop,Paid,Germany,Chrome
1258,19,8.4,4,67.37,6.8,False,2023-02-22 09:00:00,Desktop,Organic,USA,Firefox
1259,52,8.6,2,97.92,5.6,False,2023-02-22 10:00:00,Desktop,Direct,Germany,Chrome
1260,36,10.0,3,84.31,4.7,False,2023-02-22 11:00:00,Desktop,Direct,Australia,Chrome
1261,72,1.0,3,27.79,6.2,False,2023-02-22 12:00:00,Mobile,Paid,Australia,Chrome
1262,30,15.4,10,143.93,6.2,True,2023-02-22 13:00:00,Mobile,Paid,Australia,Chrome
1263,65,1.8,3,75.94,7.9,False,2023-02-22 14:00:00,Tablet,Organic,Australia,Safari
1264,33,18.1,5,69.74,8.4,False,2023-02-22 15:00:00,Desktop,Organic,Germany,Edge
1265,55,1.0,3,32.23,6.8,False,2023-02-22 16:00:00,Mobile,Direct,Germany,Chrome
1266,60,5.7,3,99.09,6.3,True,2023-02-22 17:00:00,Desktop,Social,USA,Chrome
1267,20,13.2,4,81.78,8.6,False,2023-02-22 18:00:00,Desktop,Paid,Germany,Chrome
1268,28,13.1,5,116.82,6.5,False,2023-02-22 19:00:00,Mobile,Organic,Australia,Chrome
1269,20,19.2,4,65.16,4.9,False,2023-02-22 20:00:00,Desktop,Organic,France,Chrome
1270,18,12.5,4,48.93,4.5,False,2023-02-22 21:00:00,Mobile,Social,Australia,Chrome
1271,45,10.8,7,108.54,5.0,False,2023-02-22 22:00:00,Mobile,Organic,UK,Chrome
1272,32,12.8,5,73.17,5.7,False,2023-02-22 23:00:00,Desktop,Paid,UK,Chrome
1273,36,9.5,4,96.53,6.7,False,2023-02-23 00:00:00,Tablet,Direct,Australia,Chrome
1274,43,8.1,6,112.43,4.0,True,2023-02-23 01:00:00,Desktop,Social,Australia,Chrome
1275,18,17.3,6,87.0,5.2,True,2023-02-23 02:00:00,Tablet,Direct,Germany,Safari
1276,54,3.4,5,64.97,6.0,False,2023-02-23 03:00:00,Mobile,Organic,Australia,Chrome
1277,30,14.6,4,78.68,6.8,False,2023-02-23 04:00:00,Desktop,Paid,France,Firefox
1278,43,9.2,3,57.37,5.5,False,2023-02-23 05:00:00,Desktop,Direct,UK,Chrome
1279,44,7.2,4,74.41,6.1,False,2023-02-23 06:00:00,Desktop,Direct,Germany,Chrome
1280,56,14.8,4,112.91,4.3,True,2023-02-23 07:00:00,Mobile,Social,Canada,Firefox
1281,33,15.5,7,83.87,4.5,True,2023-02-23 08:00:00,Desktop,Social,France,Chrome
1282,18,16.2,7,85.71,5.8,False,2023-02-23 09:00:00,Mobile,Organic,Canada,Safari
1283,36,13.5,8,90.59,6.7,False,2023-02-23 10:00:00,Desktop,Social,UK,Safari
1284,38,7.0,5,89.58,6.2,False,2023-02-23 11:00:00,Tablet,Organic,Canada,Chrome
1285,19,15.5,5,119.1,4.9,False,2023-02-23 12:00:00,Desktop,Organic,Canada,Chrome
1286,37,10.7,7,81.73,5.5,False,2023-02-23 13:00:00,Mobile,Paid,Australia,Chrome
1287,30,8.4,5,49.37,7.8,False,2023-02-23 14:00:00,Mobile,Organic,USA,Safari
1288,18,20.0,6,82.73,6.6,False,2023-02-23 15:00:00,Desktop,Organic,Australia,Chrome
1289,45,7.5,8,80.68,5.6,False,2023-02-23 16:00:00,Desktop,Organic,UK,Firefox
1290,27,13.8,6,76.56,4.2,False,2023-02-23 17:00:00,Mobile,Paid,UK,Chrome
1291,29,12.0,6,65.67,4.6,False,2023-02-23 18:00:00,Mobile,Direct,Canada,Chrome
1292,28,29.9,9,142.96,6.4,True,2023-02-23 19:00:00,Mobile,Direct,Germany,Chrome
1293,54,4.1,2,166.26,7.1,True,2023-02-23 20:00:00,Desktop,Organic,Australia,Safari
1294,34,2.8,4,41.95,6.3,False,2023-02-23 21:00:00,Mobile,Organic,Germany,Firefox
1295,36,4.6,1,57.16,6.2,False,2023-02-23 22:00:00,Tablet,Direct,USA,Chrome
1296,28,18.8,7,123.35,5.7,False,2023-02-23 23:00:00,Mobile,Organic,Canada,Chrome
1297,42,17.6,6,117.55,5.4,True,2023-02-24 00:00:00,Desktop,Social,Australia,Chrome
1298,55,3.5,4,61.14,8.7,False,2023-02-24 01:00:00,Desktop,Organic,France,Chrome
1299,45,16.5,9,89.66,5.1,True,2023-02-24 02:00:00,Tablet,Social,UK,Safari
1300,45,13.6,6,119.17,4.3,False,2023-02-24 03:00:00,Mobile,Organic,Germany,Chrome
1301,44,9.3,6,59.59,3.1,False,2023-02-24 04:00:00,Mobile,Social,France,Safari
1302,18,16.8,6,93.56,5.4,False,2023-02-24 05:00:00,Tablet,Paid,UK,Chrome
1303,22,17.8,6,94.48,7.4,True,2023-02-24 06:00:00,Desktop,Organic,Germany,Safari
1304,32,18.3,4,71.01,4.8,False,2023-02-24 07:00:00,Mobile,Paid,Canada,Safari
1305,24,18.3,5,84.93,8.1,False,2023-02-24 08:00:00,Mobile,Paid,UK,Firefox
1306,19,14.4,7,116.78,6.2,False,2023-02-24 09:00:00,Mobile,Direct,Australia,Edge
1307,18,17.2,6,94.85,7.6,False,2023-02-24 10:00:00,Mobile,Paid,UK,Chrome
1308,18,28.0,9,111.98,5.0,False,2023-02-24 11:00:00,Desktop,Organic,UK,Firefox
1309,31,15.4,6,114.75,5.0,True,2023-02-24 12:00:00,Desktop,Social,USA,Chrome
1310,34,17.7,7,171.92,6.9,True,2023-02-24 13:00:00,Tablet,Organic,Canada,Chrome
1311,23,19.3,5,77.01,6.5,True,2023-02-24 14:00:00,Mobile,Direct,Germany,Chrome
1312,36,14.0,6,92.07,5.7,True,2023-02-24 15:00:00,Desktop,Direct,Australia,Safari
1313,28,15.5,4,82.39,6.3,False,2023-02-24 16:00:00,Tablet,Organic,France,Edge
1314,51,12.6,3,51.7,6.4,False,2023-02-24 17:00:00,Desktop,Social,Australia,Chrome
1315,33,17.3,6,140.48,4.3,True,2023-02-24 18:00:00,Desktop,Social,Australia,Safari
1316,45,11.2,6,84.98,5.3,True,2023-02-24 19:00:00,Tablet,Organic,France,Firefox
1317,38,8.6,4,100.57,5.2,True,2023-02-24 20:00:00,Mobile,Social,Australia,Firefox
1318,18,20.0,6,110.09,5.4,False,2023-02-24 21:00:00,Mobile,Paid,UK,Chrome
1319,34,13.1,5,125.88,6.9,True,2023-02-24 22:00:00,Mobile,Paid,France,Chrome
1320,18,16.6,7,109.26,5.3,True,2023-02-24 23:00:00,Mobile,Social,Germany,Chrome
1321,33,26.9,7,112.7,3.1,True,2023-02-25 00:00:00,Desktop,Social,Canada,Firefox
1322,24,8.7,2,76.92,5.4,True,2023-02-25 01:00:00,Mobile,Social,Germany,Chrome
1323,41,16.1,9,93.88,4.3,False,2023-02-25 02:00:00,Mobile,Paid,France,Safari
1324,18,13.8,9,125.57,7.0,True,2023-02-25 03:00:00,Mobile,Social,Canada,Edge
1325,35,13.6,4,64.18,6.9,True,2023-02-25 04:00:00,Mobile,Paid,Australia,Chrome
1326,44,23.3,7,114.03,2.9,True,2023-02-25 05:00:00,Desktop,Social,USA,Firefox
1327,49,4.1,4,57.2,4.4,True,2023-02-25 06:00:00,Desktop,Organic,UK,Chrome
1328,24,12.8,4,85.99,6.4,False,2023-02-25 07:00:00,Mobile,Paid,Canada,Firefox
1329,35,12.8,4,128.19,4.2,True,2023-02-25 08:00:00,Mobile,Paid,France,Chrome
1330,38,7.9,6,68.4,6.9,False,2023-02-25 09:00:00,Desktop,Paid,Germany,Edge
1331,58,10.5,4,98.46,7.6,False,2023-02-25 10:00:00,Desktop,Organic,Australia,Safari
1332,18,15.4,5,129.56,6.1,False,2023-02-25 11:00:00,Desktop,Paid,Australia,Firefox
1333,21,20.4,9,141.99,5.3,True,2023-02-25 12:00:00,Mobile,Organic,Canada,Chrome
1334,77,1.0,3,55.33,2.1,False,2023-02-25 13:00:00,Desktop,Paid,France,Chrome
1335,31,5.2,5,71.52,6.9,True,2023-02-25 14:00:00,Mobile,Paid,UK,Safari
1336,18,17.0,6,84.44,8.8,True,2023-02-25 15:00:00,Mobile,Social,USA,Safari
1337,26,7.8,3,40.08,8.1,False,2023-02-25 16:00:00,Desktop,Direct,Canada,Edge
1338,18,25.7,10,134.37,6.1,True,2023-02-25 17:00:00,Mobile,Direct,UK,Firefox
1339,39,4.3,4,110.43,4.5,True,2023-02-25 18:00:00,Mobile,Direct,France,Firefox
1340,47,4.2,3,112.51,7.4,False,2023-02-25 19:00:00,Desktop,Direct,Germany,Chrome
1341,21,19.2,6,80.86,5.6,False,2023-02-25 20:00:00,Desktop,Organic,USA,Firefox
1342,28,12.2,4,129.83,7.0,True,2023-02-25 21:00:00,Desktop,Organic,Canada,Chrome
1343,49,1.3,1,56.24,6.0,False,2023-02-25 22:00:00,Mobile,Organic,Canada,Safari
1344,18,28.3,6,133.59,6.5,True,2023-02-25 23:00:00,Tablet,Organic,USA,Chrome
1345,18,13.1,3,121.51,7.8,True,2023-02-26 00:00:00,Mobile,Direct,Germany,Safari
1346,32,13.0,5,116.9,7.8,True,2023-02-26 01:00:00,Tablet,Direct,Australia,Chrome
1347,24,15.3,6,74.22,5.0,False,2023-02-26 02:00:00,Mobile,Social,Australia,Chrome
1348,31,17.9,6,85.4,4.5,False,2023-02-26 03:00:00,Desktop,Direct,Australia,Firefox
1349,18,20.4,6,77.09,2.0,False,2023-02-26 04:00:00,Desktop,Social,Australia,Firefox
1350,38,7.9,5,85.99,5.3,False,2023-02-26 05:00:00,Mobile,Paid,Australia,Firefox
1351,33,12.0,5,65.83,4.0,False,2023-02-26 06:00:00,Mobile,Organic,USA,Firefox
1352,43,9.4,4,64.59,6.3,False,2023-02-26 07:00:00,Mobile,Direct,Canada,Chrome
1353,38,15.8,5,128.6,5.8,False,2023-02-26 08:00:00,Mobile,Social,Germany,Chrome
1354,38,6.2,3,75.13,5.4,False,2023-02-26 09:00:00,Desktop,Paid,Australia,Safari
1355,18,28.2,8,146.91,7.7,True,2023-02-26 10:00:00,Desktop,Organic,Canada,Edge
1356,42,7.0,8,177.94,7.4,True,2023-02-26 11:00:00,Mobile,Social,France,Firefox
1357,30,14.4,5,59.06,5.4,False,2023-02-26 12:00:00,Mobile,Direct,France,Chrome
1358,33,7.9,3,49.3,8.0,False,2023-02-26 13:00:00,Mobile,Paid,Germany,Firefox
1359,51,1.8,4,50.15,6.6,True,2023-02-26 14:00:00,Desktop,Direct,UK,Chrome
1360,24,11.9,6,71.98,5.1,False,2023-02-26 15:00:00,Mobile,Paid,USA,Edge
1361,55,2.1,1,70.57,5.1,False,2023-02-26 16:00:00,Desktop,Direct,Canada,Chrome
1362,57,4.4,4,60.47,6.8,False,2023-02-26 17:00:00,Desktop,Social,UK,Chrome
1363,46,4.7,1,31.04,5.6,False,2023-02-26 18:00:00,Mobile,Social,Germany,Chrome
1364,20,20.9,7,117.3,4.5,True,2023-02-26 19:00:00,Tablet,Direct,UK,Firefox
1365,18,14.2,6,107.2,7.4,True,2023-02-26 20:00:00,Tablet,Direct,Australia,Firefox
1366,51,3.7,1,28.88,7.2,False,2023-02-26 21:00:00,Desktop,Organic,Australia,Firefox
1367,37,10.5,5,74.86,7.5,False,2023-02-26 22:00:00,Desktop,Direct,Australia,Chrome
1368,24,21.3,10,139.36,8.7,True,2023-02-26 23:00:00,Mobile,Paid,Germany,Safari
1369,53,8.8,5,120.2,9.3,True,2023-02-27 00:00:00,Mobile,Organic,USA,Chrome
1370,22,16.4,4,72.07,8.3,False,2023-02-27 01:00:00,Mobile,Social,Australia,Chrome
1371,29,7.7,2,77.31,6.3,False,2023-02-27 02:00:00,Desktop,Paid,USA,Firefox
1372,43,4.9,2,45.09,5.1,False,2023-02-27 03:00:00,Mobile,Paid,Germany,Chrome
1373,18,11.6,7,94.2,3.2,False,2023-02-27 04:00:00,Desktop,Paid,France,Chrome
1374,33,20.0,9,99.04,6.0,True,2023-02-27 05:00:00,Desktop,Organic,USA,Chrome
1375,51,10.8,4,90.27,6.7,True,2023-02-27 06:00:00,Mobile,Organic,Canada,Firefox
1376,38,7.7,2,93.7,6.0,False,2023-02-27 07:00:00,Desktop,Social,Canada,Chrome
1377,54,4.6,3,57.94,2.7,False,2023-02-27 08:00:00,Mobile,Organic,UK,Chrome
1378,52,3.8,4,57.7,5.1,True,2023-02-27 09:00:00,Mobile,Social,USA,Chrome
1379,35,8.5,3,60.03,6.6,False,2023-02-27 10:00:00,Desktop,Paid,Australia,Firefox
1380,18,20.4,8,91.83,4.4,True,2023-02-27 11:00:00,Desktop,Organic,Australia,Chrome
1381,18,16.5,5,114.53,6.4,False,2023-02-27 12:00:00,Tablet,Organic,USA,Chrome
1382,46,20.0,5,142.45,7.1,False,2023-02-27 13:00:00,Mobile,Paid,UK,Chrome
1383,18,24.4,8,110.11,7.8,True,2023-02-27 14:00:00,Mobile,Direct,Canada,Chrome
1384,30,21.0,8,120.96,8.8,True,2023-02-27 15:00:00,Desktop,Direct,UK,Chrome
1385,40,14.8,5,106.58,5.5,False,2023-02-27 16:00:00,Mobile,Paid,USA,Firefox
